"DispNum3" "IncidNum3" "DispNum4" "IncidNum4" "StDay" "StMon" "StYear" "EndDay" "EndMon" "EndYear" "Duration" "TBI" "Fatality" "FatalPre" "Action" "HostLev" "NumA" "RevType1" "RevType2" "Version"
"2191" 4320 4320010 20201 20201010 1 10 2002 1 10 2002 1 16 0 0 7 3 1 1 2 4.01
"2192" 4320 4320011 20201 20201011 17 10 2002 17 10 2002 1 0 0 0 7 3 1 1 2 4.01
"2193" 4320 4320012 20201 20201012 17 10 2002 17 10 2002 1 -9 0 0 7 3 1 1 2 4.01
"2194" 4320 4320013 20201 20201013 -9 11 2002 -9 11 2002 -9 -9 0 0 7 3 1 1 2 4.01
"2195" 4320 4320014 20201 20201014 11 11 2002 11 11 2002 1 9 0 0 7 3 1 1 2 4.01
"2196" 4320 4320015 20201 20201015 20 11 2002 21 11 2002 2 0 0 0 7 3 1 1 2 4.01
"2197" 4320 4320016 20201 20201016 20 11 2002 21 11 2002 2 20 0 0 7 3 1 1 2 4.01
"2198" 4320 4320017 20201 20201017 10 12 2002 10 12 2002 1 0 0 0 7 3 1 1 2 4.01
"2199" 4320 4320018 20201 20201018 10 12 2002 10 12 2002 1 154 0 0 7 3 1 1 2 4.01
"2200" 4320 4320019 20201 20201019 13 5 2003 13 5 2003 1 -9 0 0 7 3 1 1 2 4.01
"2209" 4325 4325002 50203 50203002 15 1 2002 21 1 2002 7 1 0 0 7 3 1 2 0 4.01
"2210" 4325 4325003 50203 50203003 16 1 2002 16 1 2002 1 131 0 0 12 3 1 2 0 4.01
"2211" 4325 4325004 50203 50203004 27 5 2002 27 5 2002 1 27 1 15 16 4 1 2 0 4.01
"2212" 4325 4325005 50203 50203005 23 6 2002 23 6 2002 1 85 0 0 16 4 1 2 0 4.01
"2213" 4325 4325006 50203 50203006 16 9 2002 16 9 2002 1 32 0 0 11 3 1 2 0 4.01
"2214" 4325 4325007 50203 50203007 18 10 2002 18 10 2002 1 23 0 0 11 3 1 2 0 4.01
"2215" 4325 4325008 50203 50203008 10 11 2002 10 11 2002 1 36 0 0 7 3 1 2 0 4.01
"2216" 4325 4325009 50203 50203009 16 12 2002 16 12 2002 1 8 0 0 11 3 1 2 0 4.01
"2217" 4325 4325010 50203 50203010 24 12 2002 24 12 2002 1 40 1 4 16 4 1 2 0 4.01
"2218" 4325 4325011 50203 50203011 2 2 2003 2 2 2003 1 48 0 0 11 3 1 2 0 4.01
"2219" 4325 4325012 50203 50203012 22 3 2003 22 3 2003 1 105 0 0 14 4 1 2 0 4.01
"2220" 4325 4325013 50203 50203013 5 7 2003 5 7 2003 1 -9 0 0 11 3 1 2 0 4.01
"2354" 4345 4345001 10201 10201001 6 1 2002 6 1 2002 1 38 0 0 14 4 1 3 0 4.01
"2355" 4345 4345002 10201 10201002 13 2 2002 13 2 2002 1 13 0 0 14 4 1 3 0 4.01
"2356" 4345 4345003 10201 10201003 26 2 2002 27 2 2002 2 78 0 0 16 4 1 3 0 4.01
"2357" 4345 4345004 10201 10201004 15 5 2002 15 5 2002 1 41 -9 -9 16 4 1 3 0 4.01
"2358" 4345 4345005 10201 10201005 25 6 2002 25 6 2002 1 86 0 0 14 4 1 3 0 4.01
"2359" 4345 4345006 10201 10201006 19 9 2002 19 9 2002 1 60 0 0 12 4 1 3 0 4.01
"2360" 4345 4345007 10201 10201007 18 11 2002 18 11 2002 1 38 0 0 12 3 1 3 0 4.01
"2361" 4345 4345008 10201 10201008 26 12 2002 26 12 2002 1 -9 0 0 11 3 1 3 0 4.01
"2362" 4346 4346001 10202 10202001 23 1 2002 4 2 2002 13 -9 0 0 14 4 1 0 0 4.01
"2363" 4347 4347001 10203 10203001 25 1 2002 25 1 2002 1 43 0 0 16 4 1 2 4 4.01
"2364" 4347 4347002 10203 10203002 9 3 2002 31 7 2002 145 36 0 0 14 4 1 2 4 4.01
"2365" 4347 4347003 10203 10203003 14 4 2002 14 4 2002 1 66 -9 -9 16 4 1 2 4 4.01
"2366" 4347 4347004 10203 10203004 19 6 2002 19 6 2002 1 -9 -9 -9 16 4 1 2 4 4.01
"2367" 4348 4348001 10204 10204001 27 1 2002 27 1 2002 1 127 0 0 11 3 1 2 0 4.01
"2368" 4348 4348002 10204 10204002 3 6 2002 6 6 2002 1 0 0 0 15 4 1 2 0 4.01
"2369" 4348 4348003 10204 10204003 3 6 2002 3 6 2002 1 -9 0 0 12 3 1 2 0 4.01
"2370" 4349 4349001 10205 10205001 19 3 2002 19 3 2002 1 29 0 0 11 3 1 2 0 4.01
"2371" 4349 4349002 10205 10205002 17 4 2002 17 4 2002 1 179 0 0 8 3 1 2 0 4.01
"2372" 4349 4349003 10205 10205003 13 10 2002 16 10 2002 1 5 0 0 15 4 1 2 0 4.01
"2373" 4349 4349004 10205 10205004 18 10 2002 18 10 2002 1 -9 -9 -9 17 4 1 2 0 4.01
"2374" 4350 4350001 10206 10206001 1 7 2002 1 7 2002 1 -9 1 1 16 4 1 0 0 4.01
"2375" 4351 4351001 10207 10207001 7 7 2002 7 7 2002 1 -9 0 0 8 3 1 0 0 4.01
"2376" 4352 4352001 10208 10208001 11 7 2002 18 7 2002 8 1 0 0 14 4 1 1 0 4.01
"2377" 4352 4352002 10208 10208002 12 7 2002 18 7 2002 7 -9 0 0 7 3 1 0 0 4.01
"2378" 4353 4353001 10209 10209001 25 7 2002 25 7 2002 1 -9 0 0 11 3 1 0 0 4.01
"2379" 4354 4354001 10210 10210001 26 8 2002 26 8 2002 1 -9 0 0 1 2 1 0 0 4.01
"2380" 4355 4355001 10211 10211001 2 9 2002 5 9 2002 1 -9 0 0 15 4 1 0 0 4.01
"2381" 4356 4356001 10212 10212001 4 9 2002 4 9 2002 1 44 0 0 14 4 1 2 4 4.01
"2382" 4356 4356002 10212 10212002 18 10 2002 18 10 2002 1 144 0 0 14 4 1 2 4 4.01
"2383" 4356 4356003 10212 10212003 11 3 2003 11 3 2003 1 19 0 0 11 3 1 2 4 4.01
"2384" 4356 4356004 10212 10212004 30 3 2003 30 3 2003 1 20 0 0 14 4 1 2 4 4.01
"2385" 4356 4356005 10212 10212005 19 4 2003 19 4 2003 1 -9 0 0 1 2 1 2 0 4.01
"2386" 4357 4357001 10213 10213001 30 10 2002 30 10 2002 1 -9 0 0 16 4 1 0 0 4.01
"2387" 4358 4358001 10214 10214001 2 12 2002 2 12 2002 1 12 0 0 11 3 1 0 0 4.01
"2388" 4358 4358002 10214 10214002 14 12 2002 14 12 2002 1 39 0 0 11 3 1 0 0 4.01
"2389" 4358 4358003 10214 10214003 22 1 2003 22 1 2003 1 -9 0 0 16 4 1 2 0 4.01
"2390" 4359 4359001 10215 10215001 12 12 2002 12 12 2002 1 -9 0 0 14 4 1 3 0 4.01
"2391" 4360 4360001 10301 10301001 24 7 2003 29 7 2003 6 -9 0 0 15 4 1 0 0 4.01
"2392" 4361 4361001 10302 10302001 4 10 2003 4 10 2003 1 -9 0 0 12 3 1 0 0 4.01
"2393" 4362 4362001 10303 10303001 1 11 2003 1 11 2003 1 26 1 1 17 4 1 1 0 4.01
"2394" 4362 4362002 10303 10303002 27 11 2003 27 11 2003 1 -9 0 0 11 3 1 1 0 4.01
"2395" 4363 4363001 10304 10304001 1 11 2003 1 11 2003 1 -9 0 0 16 4 1 0 0 4.01
"2396" 4364 4364001 10305 10305001 26 12 2003 26 12 2003 1 -9 0 0 8 3 1 0 0 4.01
"2397" 4365 4365001 10401 10401001 21 4 2004 21 4 2004 1 -9 0 0 11 3 1 0 0 4.01
"2398" 4366 4366001 10402 10402001 24 4 2004 24 4 2004 1 7 0 0 14 4 1 2 0 4.01
"2399" 4366 4366002 10402 10402002 1 5 2004 1 5 2004 1 44 0 0 3 2 1 2 0 4.01
"2400" 4366 4366003 10402 10402003 14 6 2004 14 6 2004 1 60 0 0 11 3 1 2 0 4.01
"2401" 4366 4366004 10402 10402004 13 8 2004 13 8 2004 1 0 0 0 3 2 2 2 0 4.01
"2402" 4366 4366005 10402 10402005 13 8 2004 13 8 2004 1 106 0 0 16 4 1 0 0 4.01
"2403" 4366 4366006 10402 10402006 27 11 2004 27 11 2004 1 5 0 0 3 2 1 2 0 4.01
"2404" 4366 4366007 10402 10402007 2 12 2004 2 12 2004 1 1 0 0 14 4 1 2 0 4.01
"2405" 4366 4366008 10402 10402008 3 12 2004 3 12 2004 1 14 0 0 11 3 1 2 0 4.01
"2406" 4366 4366009 10402 10402009 17 12 2004 17 12 2004 1 -9 0 0 3 2 1 2 0 4.01
"2407" 4367 4367001 10403 10403001 29 4 2004 29 4 2004 1 92 1 1 17 4 1 0 0 4.01
"2408" 4367 4367002 10403 10403002 30 7 2004 30 7 2004 1 -9 0 0 7 3 1 2 0 4.01
"2409" 4368 4368001 10404 10404001 3 6 2004 3 6 2004 1 -9 0 0 8 3 1 0 0 4.01
"2410" 4369 4369001 10405 10405001 14 7 2004 14 7 2004 1 -9 0 0 11 3 1 2 0 4.01
"2411" 4370 4370001 10406 10406001 30 10 2004 30 10 2004 1 -9 0 0 14 4 1 2 0 4.01
"2412" 4371 4371001 10407 10407001 6 11 2004 6 11 2004 1 0 1 9 17 4 1 2 0 4.01
"2413" 4371 4371002 10407 10407002 6 11 2004 6 11 2004 1 0 0 0 16 4 1 2 0 4.01
"2414" 4371 4371003 10407 10407003 6 11 2004 6 11 2004 1 -9 0 0 7 3 1 2 0 4.01
"2415" 4372 4372001 10408 10408001 2 12 2004 2 12 2004 1 2 0 0 11 3 1 2 0 4.01
"2416" 4372 4372002 10408 10408002 4 12 2004 4 12 2004 1 -9 1 -9 17 4 1 2 0 4.01
"2417" 4373 4373001 10501 10501001 4 1 2005 4 1 2005 1 72 0 0 11 3 1 0 0 4.01
"2418" 4373 4373002 10501 10501002 17 3 2005 17 3 2005 1 -9 0 0 11 3 1 0 0 4.01
"2419" 4374 4374001 10502 10502001 18 1 2005 18 1 2005 1 48 0 0 16 4 1 0 0 4.01
"2420" 4374 4374002 10502 10502002 7 3 2005 7 3 2005 1 -9 0 0 11 3 1 2 0 4.01
"2421" 4375 4375001 10503 10503001 17 2 2005 17 2 2005 1 35 0 0 11 3 1 1 0 4.01
"2422" 4375 4375002 10503 10503002 24 3 2005 24 3 2005 1 -9 0 0 8 3 1 1 0 4.01
"2423" 4376 4376001 10504 10504001 13 3 2005 13 3 2005 1 -9 0 0 11 3 1 0 0 4.01
"2424" 4377 4377001 10505 10505001 23 3 2005 23 3 2005 1 -9 0 0 11 3 1 0 0 4.01
"2425" 4378 4378001 10506 10506001 26 4 2005 26 4 2005 1 -9 0 0 16 4 1 0 0 4.01
"2426" 4379 4379001 10507 10507001 17 6 2005 17 6 2005 1 -9 0 0 16 4 1 0 0 4.01
"2427" 4380 4380001 10508 10508001 18 6 2005 18 6 2005 1 -9 1 1 16 4 1 1 0 4.01
"2428" 4381 4381001 10509 10509001 29 9 2005 29 9 2005 1 -9 0 0 4 2 1 2 0 4.01
"2429" 4382 4382001 10510 10510001 18 10 2005 18 10 2005 1 -9 0 0 7 3 1 0 0 4.01
"2430" 4383 4383001 10511 10511001 25 10 2005 25 10 2005 1 -9 0 0 11 3 1 1 0 4.01
"2431" 4384 4384001 10512 10512001 5 11 2005 5 11 2005 1 8 0 0 7 3 1 2 0 4.01
"2432" 4384 4384002 10512 10512002 13 11 2005 16 11 2005 1 35 0 0 15 4 1 2 0 4.01
"2433" 4384 4384003 10512 10512003 18 12 2005 18 12 2005 1 19 0 0 12 3 1 2 0 4.01
"2434" 4384 4384004 10512 10512004 6 1 2006 6 1 2006 1 42 0 0 7 3 1 2 0 4.01
"2435" 4384 4384005 10512 10512005 17 2 2006 17 2 2006 1 -9 0 0 17 4 1 2 0 4.01
"2436" 4385 4385001 10601 10601001 24 4 2006 24 4 2006 1 3 0 0 16 4 1 2 0 4.01
"2437" 4385 4385002 10601 10601002 27 4 2006 27 4 2006 1 -9 1 -9 17 4 1 2 0 4.01
"2438" 4386 4386001 10602 10602001 28 4 2006 28 4 2006 1 -9 1 1 17 4 1 2 0 4.01
"2439" 4387 4387001 10603 10603001 18 6 2006 18 6 2006 1 10 0 0 14 4 1 3 0 4.01
"2440" 4387 4387002 10603 10603002 28 6 2006 4 7 2006 7 23 0 0 14 4 1 3 0 4.01
"2441" 4387 4387003 10603 10603003 21 7 2006 21 7 2006 1 -9 0 0 14 4 1 3 0 4.01
"2442" 4388 4388001 10604 10604001 17 8 2006 17 8 2006 1 -9 0 0 12 3 1 0 0 4.01
"2443" 4389 4389001 10605 10605001 16 10 2006 16 10 2006 1 -9 0 0 11 3 1 1 0 4.01
"2444" 4390 4390001 10606 10606001 18 10 2006 18 10 2006 1 10 1 -9 16 4 1 2 0 4.01
"2445" 4390 4390002 10606 10606002 28 10 2006 28 10 2006 1 144 0 0 16 4 1 0 0 4.01
"2446" 4390 4390003 10606 10606003 21 3 2007 22 3 2007 2 19 0 0 16 4 1 0 0 4.01
"2447" 4390 4390004 10606 10606004 9 4 2007 9 4 2007 1 -9 2 -9 17 4 1 2 0 4.01
"2448" 4391 4391001 10607 10607001 10 11 2006 10 11 2006 1 -9 0 0 11 3 1 0 0 4.01
"2449" 4392 4392001 10701 10701001 28 7 2007 28 7 2007 1 0 0 0 12 3 1 1 0 4.01
"2450" 4392 4392002 10701 10701002 28 7 2007 7 8 2007 11 7 0 0 15 4 1 2 0 4.01
"2451" 4392 4392003 10701 10701003 4 8 2007 4 8 2007 1 52 0 0 11 3 1 1 0 4.01
"2452" 4392 4392004 10701 10701004 25 9 2007 25 9 2007 1 85 1 1 17 4 1 1 0 4.01
"2453" 4392 4392005 10701 10701005 19 12 2007 19 12 2007 1 -9 1 2 16 4 1 2 0 4.01
"2454" 4393 4393001 10702 10702001 10 9 2007 10 9 2007 1 0 0 0 16 4 1 0 0 4.01
"2455" 4393 4393002 10702 10702002 10 9 2007 13 9 2007 1 -9 0 0 15 4 1 2 0 4.01
"2456" 4394 4394001 10703 10703001 26 12 2007 26 12 2007 1 -9 0 0 17 4 1 1 0 4.01
"2457" 4395 4395001 10704 10704001 28 12 2007 28 12 2007 1 10 0 0 16 4 1 2 0 4.01
"2458" 4395 4395002 10704 10704002 7 1 2008 7 1 2008 1 21 0 0 16 4 1 2 0 4.01
"2459" 4395 4395003 10704 10704003 28 1 2008 28 1 2008 1 65 0 0 16 4 1 2 0 4.01
"2460" 4395 4395004 10704 10704004 2 4 2008 2 4 2008 1 37 0 0 16 4 1 2 0 4.01
"2461" 4395 4395005 10704 10704005 9 5 2008 9 5 2008 1 39 0 0 17 4 1 2 0 4.01
"2462" 4395 4395006 10704 10704006 17 6 2008 17 6 2008 1 26 0 0 16 4 1 2 0 4.01
"2463" 4395 4395007 10704 10704007 13 7 2008 13 7 2008 1 -9 0 0 7 3 1 2 0 4.01
"2464" 4396 4396001 10801 10801001 12 2 2008 12 2 2008 1 -9 1 1 17 4 1 0 0 4.01
"2465" 4397 4397001 10802 10802001 2 3 2008 2 3 2008 1 -9 0 0 16 4 1 0 0 4.01
"2466" 4398 4398001 10803 10803001 18 4 2008 18 4 2008 1 53 0 0 14 4 1 0 0 4.01
"2467" 4398 4398002 10803 10803002 10 6 2008 10 6 2008 1 -9 1 -9 17 4 1 0 0 4.01
"2468" 4399 4399001 10804 10804001 9 5 2008 9 5 2008 1 60 0 0 16 4 1 0 0 4.01
"2469" 4399 4399002 10804 10804002 8 7 2008 8 7 2008 1 -9 0 0 16 4 1 0 0 4.01
"2470" 4400 4400001 10805 10805001 11 11 2008 11 11 2008 1 -9 0 0 11 3 1 0 0 4.01
"2471" 4401 4401001 10806 10806001 5 12 2008 5 12 2008 1 75 0 0 16 4 1 2 3 4.01
"2472" 4401 4401002 10806 10806002 18 2 2009 18 2 2009 1 90 0 0 14 4 1 2 3 4.01
"2473" 4401 4401003 10806 10806003 19 5 2009 19 5 2009 1 94 0 0 14 4 1 2 3 4.01
"2474" 4401 4401004 10806 10806004 21 8 2009 21 8 2009 1 120 0 0 14 4 1 2 3 4.01
"2475" 4401 4401005 10806 10806005 19 12 2009 19 12 2009 1 91 0 0 14 4 1 2 3 4.01
"2476" 4401 4401006 10806 10806006 20 3 2010 20 3 2010 1 -9 0 0 14 4 1 2 3 4.01
"2477" 4402 4402001 10901 10901001 27 2 2009 27 2 2009 1 -9 0 0 14 4 1 0 0 4.01
"2478" 4403 4403001 10902 10902001 15 5 2009 15 5 2009 1 2 0 0 16 4 1 2 0 4.01
"2479" 4403 4403002 10902 10902002 17 5 2009 17 5 2009 1 59 1 -9 16 4 1 2 0 4.01
"2480" 4403 4403003 10902 10902003 15 7 2009 15 7 2009 1 -9 1 -9 16 4 1 2 0 4.01
"2481" 4404 4404001 10903 10903001 20 6 2009 20 6 2009 1 85 0 0 11 3 1 0 0 4.01
"2482" 4404 4404002 10903 10903002 13 9 2009 13 9 2009 1 -9 0 0 11 3 1 0 0 4.01
"2483" 4405 4405001 11001 11001001 3 1 2010 3 1 2010 1 -9 1 -9 17 4 1 0 0 4.01
"2484" 4406 4406001 11002 11002001 28 6 2010 28 6 2010 1 -9 0 0 11 3 1 0 0 4.01
"2485" 4407 4407001 11003 11003001 29 8 2010 29 8 2010 1 0 0 0 12 3 1 0 0 4.01
"2486" 4407 4407002 11003 11003002 29 8 2010 1 9 2010 1 -9 0 0 15 4 1 2 0 4.01
"2487" 4408 4408001 11004 11004001 29 8 2010 29 8 2010 1 -9 1 3 14 4 1 2 0 4.01
"2488" 4409 4409001 20203 20203001 22 2 2002 22 2 2002 1 0 0 0 7 3 1 2 0 4.01
"2489" 4409 4409002 20203 20203002 22 2 2002 22 2 2002 1 -9 0 0 7 3 1 2 0 4.01
"2490" 4410 4410001 20204 20204001 2 4 2002 2 4 2002 1 1 0 0 7 3 1 2 0 4.01
"2491" 4410 4410002 20204 20204002 3 4 2002 3 4 2002 1 -9 0 0 7 3 1 2 0 4.01
"2492" 4411 4411001 20205 20205001 23 5 2002 23 5 2002 1 -9 0 0 11 3 1 2 0 4.01
"2493" 4412 4412001 20206 20206001 21 7 2002 21 7 2002 1 -9 0 0 16 4 1 2 0 4.01
"2494" 4413 4413001 20207 20207001 6 8 2002 6 8 2002 1 -9 0 0 7 3 1 2 0 4.01
"2495" 4414 4414001 20208 20208001 9 8 2002 9 8 2002 1 54 0 0 17 4 1 1 0 4.01
"2496" 4414 4414002 20208 20208002 2 10 2002 3 10 2002 2 68 -9 -9 17 4 1 1 0 4.01
"2497" 4414 4414003 20208 20208003 9 12 2002 13 12 2002 5 45 1 2 17 4 1 1 0 4.01
"2498" 4414 4414004 20208 20208004 23 1 2003 23 1 2003 1 7 1 1 17 4 1 1 0 4.01
"2499" 4414 4414005 20208 20208005 30 1 2003 30 1 2003 1 26 1 1 16 4 1 1 0 4.01
"2500" 4414 4414006 20208 20208006 25 2 2003 25 2 2003 1 54 1 1 17 4 1 1 0 4.01
"2501" 4414 4414007 20208 20208007 20 4 2003 20 4 2003 1 69 -9 -9 17 4 1 1 0 4.01
"2502" 4414 4414008 20208 20208008 28 6 2003 1 7 2003 4 7 1 2 17 4 1 1 0 4.01
"2503" 4414 4414009 20208 20208009 5 7 2003 5 7 2003 1 9 1 7 17 4 1 1 0 4.01
"2504" 4414 4414010 20208 20208010 14 7 2003 15 7 2003 2 16 1 1 17 4 1 1 0 4.01
"2505" 4414 4414011 20208 20208011 30 7 2003 30 7 2003 1 147 -9 -9 17 4 1 1 0 4.01
"2506" 4414 4414012 20208 20208012 24 12 2003 24 12 2003 1 62 -9 -9 17 4 1 1 0 4.01
"2507" 4414 4414013 20208 20208013 24 2 2004 24 2 2004 1 84 0 0 16 4 1 1 0 4.01
"2508" 4414 4414014 20208 20208014 18 5 2004 18 5 2004 1 19 -9 -9 17 4 1 1 0 4.01
"2509" 4414 4414015 20208 20208015 6 6 2004 10 6 2004 5 8 1 -9 17 4 1 1 0 4.01
"2510" 4414 4414016 20208 20208016 14 6 2004 16 6 2004 3 2 1 -9 17 4 1 1 0 4.01
"2511" 4414 4414017 20208 20208017 16 6 2004 16 6 2004 1 6 0 0 11 3 1 1 0 4.01
"2512" 4414 4414018 20208 20208018 22 6 2004 22 6 2004 1 6 1 1 16 4 1 1 0 4.01
"2513" 4414 4414019 20208 20208019 28 6 2004 28 6 2004 1 2 -9 -9 17 4 1 1 0 4.01
"2514" 4414 4414020 20208 20208020 30 6 2004 30 6 2004 1 5 0 0 15 4 1 1 0 4.01
"2515" 4414 4414021 20208 20208021 5 7 2004 6 7 2004 2 8 -9 -9 17 4 1 1 0 4.01
"2516" 4414 4414022 20208 20208022 13 7 2004 13 7 2004 1 8 -9 -9 17 4 1 1 0 4.01
"2517" 4414 4414023 20208 20208023 21 7 2004 21 7 2004 1 6 -9 -9 17 4 1 1 0 4.01
"2518" 4414 4414024 20208 20208024 27 7 2004 2 8 2004 7 50 -9 -9 17 4 1 1 0 4.01
"2519" 4414 4414025 20208 20208025 15 9 2004 17 9 2004 3 53 -9 -9 17 4 1 1 0 4.01
"2520" 4414 4414026 20208 20208026 7 11 2004 8 11 2004 2 82 -9 -9 17 4 1 1 0 4.01
"2521" 4414 4414027 20208 20208027 28 1 2005 28 1 2005 1 20 -9 -9 17 4 1 1 0 4.01
"2522" 4414 4414028 20208 20208028 17 2 2005 17 2 2005 1 0 -9 -9 16 4 1 1 0 4.01
"2523" 4414 4414029 20208 20208029 17 2 2005 20 2 2005 1 13 0 0 15 4 1 1 0 4.01
"2524" 4414 4414030 20208 20208030 2 3 2005 2 3 2005 1 5 1 1 16 4 1 1 0 4.01
"2525" 4414 4414031 20208 20208031 7 3 2005 8 3 2005 2 10 1 -9 17 4 1 1 0 4.01
"2526" 4414 4414032 20208 20208032 17 3 2005 17 3 2005 1 3 1 -9 17 4 1 1 0 4.01
"2527" 4414 4414033 20208 20208033 20 3 2005 20 3 2005 1 7 1 3 17 4 1 1 0 4.01
"2528" 4414 4414034 20208 20208034 27 3 2005 31 3 2005 5 9 1 -9 17 4 1 1 0 4.01
"2529" 4414 4414035 20208 20208035 5 4 2005 5 4 2005 1 2 -9 -9 17 4 1 1 0 4.01
"2530" 4414 4414036 20208 20208036 7 4 2005 10 4 2005 1 25 0 0 15 4 1 1 0 4.01
"2531" 4414 4414037 20208 20208037 2 5 2005 2 5 2005 1 4 1 1 16 4 1 1 0 4.01
"2532" 4414 4414038 20208 20208038 6 5 2005 6 5 2005 1 3 0 0 16 4 1 1 0 4.01
"2533" 4414 4414039 20208 20208039 9 5 2005 10 5 2005 2 12 1 -9 17 4 1 1 0 4.01
"2534" 4414 4414040 20208 20208040 21 5 2005 21 5 2005 1 14 1 1 16 4 1 1 0 4.01
"2535" 4414 4414041 20208 20208041 4 6 2005 5 6 2005 2 95 1 -9 17 4 1 1 0 4.01
"2536" 4414 4414042 20208 20208042 7 9 2005 7 9 2005 1 32 1 1 16 4 1 1 0 4.01
"2537" 4414 4414043 20208 20208043 9 10 2005 9 10 2005 1 16 1 -9 17 4 1 1 0 4.01
"2538" 4414 4414044 20208 20208044 25 10 2005 25 10 2005 1 85 -9 -9 16 4 1 1 0 4.01
"2539" 4414 4414045 20208 20208045 18 1 2006 18 1 2006 1 44 -9 -9 17 4 1 1 0 4.01
"2540" 4414 4414046 20208 20208046 3 3 2006 3 3 2006 1 0 0 0 1 2 1 1 0 4.01
"2541" 4414 4414047 20208 20208047 3 3 2006 8 3 2006 6 15 1 2 17 4 1 1 0 4.01
"2542" 4414 4414048 20208 20208048 18 3 2006 18 3 2006 1 5 1 -9 17 4 1 1 0 4.01
"2543" 4414 4414049 20208 20208049 23 3 2006 23 3 2006 1 7 1 2 17 4 1 1 0 4.01
"2544" 4414 4414050 20208 20208050 30 3 2006 3 4 2006 5 16 1 -9 17 4 1 1 0 4.01
"2545" 4414 4414051 20208 20208051 15 4 2006 15 4 2006 1 10 -9 -9 17 4 1 1 0 4.01
"2546" 4414 4414052 20208 20208052 25 4 2006 29 4 2006 5 32 1 -9 17 4 1 1 0 4.01
"2547" 4414 4414053 20208 20208053 27 5 2006 27 5 2006 1 5 1 1 17 4 1 1 0 4.01
"2548" 4414 4414054 20208 20208054 1 6 2006 1 6 2006 1 28 0 0 16 4 1 1 0 4.01
"2549" 4414 4414055 20208 20208055 29 6 2006 29 6 2006 1 -9 0 0 16 4 1 1 0 4.01
"2550" 4414 4414056 20208 20208056 -9 7 2006 -9 7 2006 -9 -9 0 0 16 4 1 1 0 4.01
"2551" 4414 4414057 20208 20208057 18 8 2006 18 8 2006 1 25 0 0 7 3 1 1 0 4.01
"2552" 4414 4414058 20208 20208058 12 9 2006 12 9 2006 1 9 0 0 16 4 1 1 0 4.01
"2553" 4414 4414059 20208 20208059 21 9 2006 21 9 2006 1 27 1 1 16 4 1 1 0 4.01
"2554" 4414 4414060 20208 20208060 18 10 2006 18 10 2006 1 8 1 1 16 4 1 1 0 4.01
"2555" 4414 4414061 20208 20208061 26 10 2006 26 10 2006 1 7 0 0 7 3 1 1 0 4.01
"2556" 4414 4414062 20208 20208062 2 11 2006 2 11 2006 1 46 0 0 7 3 1 1 0 4.01
"2557" 4414 4414063 20208 20208063 18 12 2006 18 12 2006 1 13 1 1 16 4 1 1 0 4.01
"2558" 4414 4414064 20208 20208064 31 12 2006 3 1 2007 1 16 0 0 15 4 1 1 0 4.01
"2559" 4414 4414065 20208 20208065 16 1 2007 16 1 2007 1 5 1 1 16 4 1 1 0 4.01
"2560" 4414 4414066 20208 20208066 21 1 2007 22 1 2007 2 24 1 2 16 4 1 1 0 4.01
"2561" 4414 4414067 20208 20208067 14 2 2007 14 2 2007 1 57 1 1 16 4 1 1 0 4.01
"2562" 4414 4414068 20208 20208068 12 4 2007 12 4 2007 1 123 -9 -9 17 4 1 1 0 4.01
"2563" 4414 4414069 20208 20208069 13 8 2007 13 8 2007 1 1 1 1 16 4 1 1 0 4.01
"2564" 4414 4414070 20208 20208070 14 8 2007 14 8 2007 1 9 0 0 7 3 1 1 0 4.01
"2565" 4414 4414071 20208 20208071 23 8 2007 23 8 2007 1 12 -9 -9 16 4 1 1 0 4.01
"2566" 4414 4414072 20208 20208072 4 9 2007 4 9 2007 1 33 1 5 17 4 1 1 0 4.01
"2567" 4414 4414073 20208 20208073 7 10 2007 7 10 2007 1 6 1 1 16 4 1 1 0 4.01
"2568" 4414 4414074 20208 20208074 13 10 2007 13 10 2007 1 143 1 1 16 4 1 1 0 4.01
"2569" 4414 4414075 20208 20208075 4 3 2008 4 3 2008 1 4 1 -9 17 4 1 1 0 4.01
"2570" 4414 4414076 20208 20208076 8 3 2008 9 3 2008 2 1 0 0 16 4 1 1 0 4.01
"2571" 4414 4414077 20208 20208077 9 3 2008 9 3 2008 1 3 1 2 17 4 1 1 0 4.01
"2572" 4414 4414078 20208 20208078 12 3 2008 15 3 2008 1 48 0 0 15 4 1 1 0 4.01
"2573" 4414 4414079 20208 20208079 29 4 2008 2 5 2008 1 17 0 0 15 4 1 1 0 4.01
"2574" 4414 4414080 20208 20208080 16 5 2008 16 5 2008 1 33 1 -9 17 4 1 1 0 4.01
"2575" 4414 4414081 20208 20208081 18 6 2008 18 6 2008 1 151 0 0 16 4 1 1 0 4.01
"2576" 4414 4414082 20208 20208082 16 11 2008 16 11 2008 1 38 1 3 17 4 1 1 0 4.01
"2577" 4414 4414083 20208 20208083 24 12 2008 24 12 2008 1 24 0 0 16 4 1 1 0 4.01
"2578" 4414 4414084 20208 20208084 17 1 2009 17 1 2009 1 9 1 1 16 4 1 1 0 4.01
"2579" 4414 4414085 20208 20208085 26 1 2009 26 1 2009 1 6 1 1 17 4 1 1 0 4.01
"2580" 4414 4414086 20208 20208086 1 2 2009 1 2 2009 1 19 1 -9 17 4 1 1 0 4.01
